age_range,date,positive_cases,deaths,Dosis1,Dosis2,Dosis3
60+,2021-02-04,1517.0,436.0,0,1,0
60+,2021-02-06,1330.0,389.0,0,2,0
60+,2021-02-07,888.0,451.0,1,1,0
60+,2021-02-09,1355.0,481.0,2,1,0
60+,2021-02-09,1355.0,481.0,249,1,0
60+,2021-02-10,1405.0,447.0,7,0,0
60+,2021-02-10,1405.0,447.0,930,0,0
60+,2021-02-11,1437.0,460.0,5,0,0
60+,2021-02-11,1437.0,460.0,2382,2,0
60+,2021-02-12,1256.0,510.0,25,0,0
60+,2021-02-12,1256.0,510.0,2503,0,0
60+,2021-02-13,1307.0,456.0,49,0,0
60+,2021-02-13,1307.0,456.0,1325,0,0
60+,2021-02-14,518.0,490.0,6,0,0
60+,2021-02-14,518.0,490.0,457,0,0
60+,2021-02-15,1428.0,459.0,31,0,0
60+,2021-02-15,1428.0,459.0,1023,0,0
60+,2021-02-16,1469.0,491.0,23,0,0
60+,2021-02-16,1469.0,491.0,718,0,0
60+,2021-02-17,1526.0,505.0,22,0,0
60+,2021-02-17,1526.0,505.0,455,0,0
60+,2021-02-18,1251.0,460.0,14,0,0
60+,2021-02-18,1251.0,460.0,1098,0,0
60+,2021-02-19,1197.0,496.0,46,0,0
60+,2021-02-19,1197.0,496.0,3525,0,0
60+,2021-02-20,1141.0,488.0,41,0,0
60+,2021-02-20,1141.0,488.0,2798,0,0
60+,2021-02-21,636.0,470.0,5,0,0
60+,2021-02-21,636.0,470.0,415,0,0
60+,2021-02-22,1351.0,473.0,79,1,0
60+,2021-02-22,1351.0,473.0,3954,1,0
60+,2021-02-23,1329.0,440.0,63,0,0
60+,2021-02-23,1329.0,440.0,3032,0,0
60+,2021-02-24,1438.0,457.0,93,0,0
60+,2021-02-24,1438.0,457.0,2959,1,0
60+,2021-02-25,1241.0,438.0,86,0,0
60+,2021-02-25,1241.0,438.0,2779,1,0
60+,2021-02-26,1424.0,469.0,162,0,0
60+,2021-02-26,1424.0,469.0,2032,0,0
60+,2021-02-27,1064.0,460.0,112,0,0
60+,2021-02-27,1064.0,460.0,1180,0,0
60+,2021-02-28,482.0,432.0,12,0,0
60+,2021-02-28,482.0,432.0,21,0,0
60+,2021-03-01,1244.0,507.0,49,0,0
60+,2021-03-01,1244.0,507.0,1500,0,0
60+,2021-03-02,1183.0,482.0,31,2,0
60+,2021-03-02,1183.0,482.0,1076,148,0
60+,2021-03-03,1211.0,453.0,109,3,0
60+,2021-03-03,1211.0,453.0,962,805,0
60+,2021-03-04,1162.0,439.0,23,7,0
60+,2021-03-04,1162.0,439.0,529,2117,0
60+,2021-03-05,1250.0,475.0,82,23,0
60+,2021-03-05,1250.0,475.0,609,2537,0
60+,2021-03-06,1197.0,430.0,16,46,0
60+,2021-03-06,1197.0,430.0,335,1263,0
60+,2021-03-07,534.0,424.0,0,6,0
60+,2021-03-07,534.0,424.0,21,277,0
60+,2021-03-08,1359.0,442.0,1073,32,0
60+,2021-03-08,1359.0,442.0,394,1060,0
60+,2021-03-09,1279.0,469.0,2337,7,0
60+,2021-03-09,1279.0,469.0,840,697,0
60+,2021-03-10,1266.0,427.0,2884,10,0
60+,2021-03-10,1266.0,427.0,1039,492,0
60+,2021-03-11,1432.0,444.0,3477,26,0
60+,2021-03-11,1432.0,444.0,719,795,0
60+,2021-03-12,1220.0,407.0,2505,43,0
60+,2021-03-12,1220.0,407.0,675,2386,0
60+,2021-03-13,912.0,411.0,3555,65,0
60+,2021-03-13,912.0,411.0,687,3250,0
60+,2021-03-14,700.0,424.0,515,3,0
60+,2021-03-14,700.0,424.0,53,160,0
60+,2021-03-15,1640.0,460.0,2188,82,0
60+,2021-03-15,1640.0,460.0,566,4062,0
60+,2021-03-16,1378.0,442.0,4241,60,0
60+,2021-03-16,1378.0,442.0,592,2853,0
60+,2021-03-17,1408.0,466.0,8616,84,0
60+,2021-03-17,1408.0,466.0,477,3110,0
60+,2021-03-18,1440.0,465.0,14439,83,0
60+,2021-03-18,1440.0,465.0,1502,2646,0
60+,2021-03-19,1610.0,420.0,13403,143,0
60+,2021-03-19,1610.0,420.0,2380,2131,0
60+,2021-03-20,1382.0,408.0,9143,72,0
60+,2021-03-20,1382.0,408.0,717,1144,0
60+,2021-03-21,811.0,450.0,608,12,0
60+,2021-03-21,811.0,450.0,5,27,0
60+,2021-03-22,2113.0,441.0,6125,62,0
60+,2021-03-22,2113.0,441.0,165,1336,0
60+,2021-03-23,1615.0,485.0,6739,73,0
60+,2021-03-23,1615.0,485.0,598,1195,0
60+,2021-03-24,1604.0,454.0,8002,87,0
60+,2021-03-24,1604.0,454.0,1416,1072,0
60+,2021-03-25,1364.0,446.0,4823,29,0
60+,2021-03-25,1364.0,446.0,256,619,0
60+,2021-03-26,1503.0,460.0,4600,40,0
60+,2021-03-26,1503.0,460.0,531,607,0
60+,2021-03-27,1505.0,500.0,4992,13,0
60+,2021-03-27,1505.0,500.0,2840,322,0
60+,2021-03-28,618.0,477.0,777,0,0
60+,2021-03-28,618.0,477.0,1090,24,0
60+,2021-03-29,1780.0,401.0,1098,814,0
60+,2021-03-29,1780.0,401.0,239,518,0
60+,2021-03-30,1919.0,486.0,2054,2097,0
60+,2021-03-30,1919.0,486.0,105,919,0
60+,2021-03-31,1790.0,494.0,2237,2740,0
60+,2021-03-31,1790.0,494.0,219,1200,0
60+,2021-04-01,1390.0,495.0,566,3033,0
60+,2021-04-01,1390.0,495.0,150,299,0
60+,2021-04-02,1176.0,486.0,225,2256,0
60+,2021-04-02,1176.0,486.0,89,269,0
60+,2021-04-03,1848.0,474.0,299,3160,0
60+,2021-04-03,1848.0,474.0,179,519,0
60+,2021-04-04,1224.0,495.0,12,475,0
60+,2021-04-04,1224.0,495.0,18,23,0
60+,2021-04-05,2190.0,541.0,535,2569,0
60+,2021-04-05,2190.0,541.0,322,1018,0
60+,2021-04-06,1711.0,503.0,490,4087,0
60+,2021-04-06,1711.0,503.0,618,720,0
60+,2021-04-07,1706.0,487.0,837,7563,0
60+,2021-04-07,1706.0,487.0,706,469,0
60+,2021-04-08,1757.0,500.0,530,12688,0
60+,2021-04-08,1757.0,500.0,774,1245,0
60+,2021-04-09,1654.0,574.0,599,7612,0
60+,2021-04-09,1654.0,574.0,846,1901,0
60+,2021-04-10,1464.0,500.0,584,7287,0
60+,2021-04-10,1464.0,500.0,360,492,0
60+,2021-04-11,582.0,546.0,17,8,0
60+,2021-04-11,582.0,546.0,2,1,0
60+,2021-04-12,1698.0,515.0,41,5070,0
60+,2021-04-12,1698.0,515.0,48,224,0
60+,2021-04-13,1633.0,553.0,396,5656,0
60+,2021-04-13,1633.0,553.0,254,1147,0
60+,2021-04-14,1489.0,514.0,161,5559,0
60+,2021-04-14,1489.0,514.0,45,927,0
60+,2021-04-15,1644.0,483.0,161,9985,0
60+,2021-04-15,1644.0,483.0,19,760,0
60+,2021-04-16,1888.0,562.0,17050,7969,0
60+,2021-04-16,1888.0,562.0,73,776,0
60+,2021-04-17,1310.0,529.0,25432,7097,0
60+,2021-04-17,1310.0,529.0,96,2748,0
60+,2021-04-18,562.0,543.0,26312,1848,0
60+,2021-04-18,562.0,543.0,113,1235,0
60+,2021-04-19,1575.0,560.0,4582,1017,0
60+,2021-04-19,1575.0,560.0,153,269,0
60+,2021-04-20,1274.0,554.0,6246,2168,0
60+,2021-04-20,1274.0,554.0,184,132,0
60+,2021-04-21,1481.0,548.0,2225,2276,0
60+,2021-04-21,1481.0,548.0,759,239,0
60+,2021-04-22,1595.0,559.0,1720,403,0
60+,2021-04-22,1595.0,559.0,177,156,0
60+,2021-04-23,1620.0,526.0,18664,375,0
60+,2021-04-23,1620.0,526.0,83,128,0
60+,2021-04-24,1372.0,501.0,22826,249,0
60+,2021-04-24,1372.0,501.0,138,157,0
60+,2021-04-25,701.0,500.0,15140,27,0
60+,2021-04-25,701.0,500.0,60,10,0
60+,2021-04-26,1487.0,508.0,13264,300,0
60+,2021-04-26,1487.0,508.0,1445,294,0
60+,2021-04-27,1372.0,493.0,16127,667,0
60+,2021-04-27,1372.0,493.0,2388,496,0
60+,2021-04-28,1219.0,507.0,36735,848,0
60+,2021-04-28,1219.0,507.0,2826,695,0
60+,2021-04-29,1335.0,526.0,40611,389,0
60+,2021-04-29,1335.0,526.0,2386,794,0
60+,2021-04-30,1379.0,465.0,73574,498,0
60+,2021-04-30,1379.0,465.0,4697,872,0
60+,2021-05-01,746.0,493.0,57292,265,0
60+,2021-05-01,746.0,493.0,3625,207,0
60+,2021-05-02,481.0,484.0,43051,47,0
60+,2021-05-02,481.0,484.0,3112,20,0
60+,2021-05-03,1149.0,494.0,51647,415,0
60+,2021-05-03,1149.0,494.0,4286,254,0
60+,2021-05-04,1147.0,444.0,18151,375,0
60+,2021-05-04,1147.0,444.0,3091,244,0
60+,2021-05-05,1219.0,499.0,15648,228,0
60+,2021-05-05,1219.0,499.0,3355,135,0
60+,2021-05-06,1256.0,453.0,34992,332,0
60+,2021-05-06,1256.0,453.0,3457,85,0
60+,2021-05-07,1162.0,449.0,30626,12253,0
60+,2021-05-07,1162.0,449.0,2576,101,0
60+,2021-05-08,895.0,404.0,56261,22229,0
60+,2021-05-08,895.0,404.0,4706,113,0
60+,2021-05-09,352.0,440.0,30556,25336,0
60+,2021-05-09,352.0,440.0,2683,66,0
60+,2021-05-10,1360.0,431.0,43355,8447,0
60+,2021-05-10,1360.0,431.0,3567,60,0
60+,2021-05-11,1143.0,379.0,36326,7171,0
60+,2021-05-11,1143.0,379.0,3941,229,0
60+,2021-05-12,1090.0,407.0,42662,2687,0
60+,2021-05-12,1090.0,407.0,11235,755,0
60+,2021-05-13,1093.0,391.0,54219,761,0
60+,2021-05-13,1093.0,391.0,11947,167,0
60+,2021-05-14,1117.0,383.0,66428,15724,0
60+,2021-05-14,1117.0,383.0,13579,94,0
60+,2021-05-15,947.0,354.0,39627,19796,0
60+,2021-05-15,947.0,354.0,8675,120,0
60+,2021-05-16,467.0,382.0,19220,14366,0
60+,2021-05-16,467.0,382.0,3467,58,0
60+,2021-05-17,1059.0,339.0,41861,6602,0
60+,2021-05-17,1059.0,339.0,7468,71,0
60+,2021-05-18,1080.0,336.0,48412,6871,0
60+,2021-05-18,1080.0,336.0,8453,175,0
60+,2021-05-19,995.0,349.0,41525,17198,0
60+,2021-05-19,995.0,349.0,14745,226,0
60+,2021-05-20,977.0,309.0,35959,13764,0
60+,2021-05-20,977.0,309.0,31023,166,0
60+,2021-05-21,891.0,334.0,31379,49966,0
60+,2021-05-21,891.0,334.0,73702,2126,0
60+,2021-05-22,756.0,304.0,10553,48301,0
60+,2021-05-22,756.0,304.0,61223,2521,0
60+,2021-05-23,324.0,309.0,3436,39422,1
60+,2021-05-23,324.0,309.0,38581,2411,0
60+,2021-05-24,929.0,283.0,9507,49344,0
60+,2021-05-24,929.0,283.0,56273,2293,1
60+,2021-05-25,890.0,277.0,11905,18057,0
60+,2021-05-25,890.0,277.0,60584,1975,0
60+,2021-05-26,844.0,328.0,16349,9357,1
60+,2021-05-26,844.0,328.0,60984,208,0
60+,2021-05-27,770.0,323.0,13260,22361,0
60+,2021-05-27,770.0,323.0,74545,145,0
60+,2021-05-28,810.0,289.0,13648,24763,0
60+,2021-05-28,810.0,289.0,97028,262,0
60+,2021-05-29,654.0,273.0,5914,50531,0
60+,2021-05-29,654.0,273.0,53648,2903,0
60+,2021-05-30,248.0,279.0,1703,28991,0
60+,2021-05-30,248.0,279.0,27312,2300,0
60+,2021-05-31,754.0,267.0,4551,40017,0
60+,2021-05-31,754.0,267.0,56315,2513,0
60+,2021-06-01,695.0,284.0,6845,33964,0
60+,2021-06-01,695.0,284.0,60168,2191,1
60+,2021-06-02,764.0,253.0,7518,32413,0
60+,2021-06-02,764.0,253.0,62264,1993,0
60+,2021-06-03,620.0,242.0,5089,24311,0
60+,2021-06-03,620.0,242.0,26156,983,0
60+,2021-06-04,681.0,214.0,2409,18492,0
60+,2021-06-04,681.0,214.0,9987,1384,0
60+,2021-06-05,481.0,215.0,901,11405,0
60+,2021-06-05,481.0,215.0,4209,1142,0
60+,2021-06-06,134.0,197.0,180,210,0
60+,2021-06-06,134.0,197.0,697,57,0
60+,2021-06-07,572.0,221.0,1400,20698,0
60+,2021-06-07,572.0,221.0,4903,1887,0
60+,2021-06-08,505.0,196.0,8178,105021,0
60+,2021-06-08,505.0,196.0,84514,10307,1
60+,2021-06-09,554.0,202.0,10260,76836,0
60+,2021-06-09,554.0,202.0,91487,14647,2
60+,2021-06-10,487.0,214.0,11584,74922,0
60+,2021-06-10,487.0,214.0,97794,29494,0
60+,2021-06-11,505.0,186.0,10192,63372,0
60+,2021-06-11,505.0,186.0,66370,66894,1
60+,2021-06-12,539.0,171.0,8509,30230,0
60+,2021-06-12,539.0,171.0,48683,52197,1
60+,2021-06-13,149.0,147.0,3572,7985,0
60+,2021-06-13,149.0,147.0,21023,36296,1
60+,2021-06-14,627.0,157.0,6586,19353,0
60+,2021-06-14,627.0,157.0,18050,54351,0
60+,2021-06-15,817.0,169.0,7150,26480,0
60+,2021-06-15,817.0,169.0,13669,52145,2
60+,2021-06-16,527.0,164.0,7939,20953,0
60+,2021-06-16,527.0,164.0,17376,48444,0
60+,2021-06-17,480.0,143.0,7086,18495,0
60+,2021-06-17,480.0,143.0,20529,76556,0
60+,2021-06-18,520.0,132.0,6116,20999,1
60+,2021-06-18,520.0,132.0,18106,106019,0
60+,2021-06-19,387.0,145.0,4215,11862,0
60+,2021-06-19,387.0,145.0,9356,66697,1
60+,2021-06-20,104.0,128.0,1230,1522,1
60+,2021-06-20,104.0,128.0,1814,23144,1
60+,2021-06-21,530.0,134.0,5648,6046,1
60+,2021-06-21,530.0,134.0,7998,54308,0
60+,2021-06-22,467.0,122.0,5820,9878,0
60+,2021-06-22,467.0,122.0,8914,73199,0
60+,2021-06-23,399.0,115.0,5649,9689,0
60+,2021-06-23,399.0,115.0,8433,66467,1
60+,2021-06-24,348.0,114.0,6725,7189,0
60+,2021-06-24,348.0,114.0,9609,27726,0
60+,2021-06-25,372.0,122.0,7437,5410,0
60+,2021-06-25,372.0,122.0,13101,21853,0
60+,2021-06-26,312.0,120.0,3637,2543,0
60+,2021-06-26,312.0,120.0,5945,7595,0
60+,2021-06-27,114.0,104.0,1877,1196,1
60+,2021-06-27,114.0,104.0,2953,2149,0
60+,2021-06-28,469.0,104.0,2827,2828,0
60+,2021-06-28,469.0,104.0,5371,8151,0
60+,2021-06-29,118.0,109.0,2622,3889,0
60+,2021-06-29,118.0,109.0,4673,61070,0
60+,2021-06-30,270.0,99.0,3746,9044,0
60+,2021-06-30,270.0,99.0,6121,78372,1
60+,2021-07-01,305.0,101.0,4460,7626,0
60+,2021-07-01,305.0,101.0,6665,83029,1
60+,2021-07-02,346.0,83.0,6692,7898,0
60+,2021-07-02,346.0,83.0,9872,70292,1
60+,2021-07-03,241.0,74.0,5003,7332,0
60+,2021-07-03,241.0,74.0,7882,50309,0
60+,2021-07-04,78.0,94.0,2045,2823,0
60+,2021-07-04,78.0,94.0,3111,22135,0
60+,2021-07-05,267.0,89.0,4357,5541,0
60+,2021-07-05,267.0,89.0,6139,20198,0
60+,2021-07-06,225.0,75.0,4994,6013,1
60+,2021-07-06,225.0,75.0,11085,15620,0
60+,2021-07-07,263.0,73.0,4463,6201,0
60+,2021-07-07,263.0,73.0,8051,16134,2
60+,2021-07-08,253.0,68.0,4697,7660,1
60+,2021-07-08,253.0,68.0,9106,23376,1
60+,2021-07-09,201.0,81.0,4820,7385,0
60+,2021-07-09,201.0,81.0,10388,23531,0
60+,2021-07-10,189.0,49.0,4551,5373,0
60+,2021-07-10,189.0,49.0,8933,13257,1
60+,2021-07-11,80.0,62.0,2699,2529,1
60+,2021-07-11,80.0,62.0,5331,4771,0
60+,2021-07-12,238.0,60.0,1902,6136,0
60+,2021-07-12,238.0,60.0,3921,8986,0
60+,2021-07-13,191.0,66.0,2320,5549,0
60+,2021-07-13,191.0,66.0,4015,8588,0
60+,2021-07-14,222.0,45.0,2633,6533,0
60+,2021-07-14,222.0,45.0,5087,9934,0
60+,2021-07-15,153.0,50.0,2795,6710,0
60+,2021-07-15,153.0,50.0,5662,11717,0
60+,2021-07-16,189.0,52.0,3096,8932,0
60+,2021-07-16,189.0,52.0,6085,14519,0
60+,2021-07-17,136.0,52.0,2644,5197,0
60+,2021-07-17,136.0,52.0,5156,8816,0
60+,2021-07-18,67.0,46.0,1511,2475,0
60+,2021-07-18,67.0,46.0,3487,4101,0
60+,2021-07-19,168.0,46.0,1521,3527,0
60+,2021-07-19,168.0,46.0,2722,5915,0
60+,2021-07-20,165.0,40.0,1397,3171,0
60+,2021-07-20,165.0,40.0,2383,5116,1
60+,2021-07-21,167.0,48.0,1435,4061,0
60+,2021-07-21,167.0,48.0,2977,5496,0
60+,2021-07-22,135.0,46.0,1704,4522,1
60+,2021-07-22,135.0,46.0,3994,6198,0
60+,2021-07-23,129.0,51.0,2646,6614,0
60+,2021-07-23,129.0,51.0,5529,9110,0
60+,2021-07-24,129.0,53.0,2293,5157,0
60+,2021-07-24,129.0,53.0,4722,7466,0
60+,2021-07-25,57.0,45.0,1607,2928,0
60+,2021-07-25,57.0,45.0,3248,4416,0
60+,2021-07-26,173.0,46.0,1290,3796,0
60+,2021-07-26,173.0,46.0,2811,4899,0
60+,2021-07-27,136.0,44.0,1169,5693,0
60+,2021-07-27,136.0,44.0,2185,12188,0
60+,2021-07-28,50.0,44.0,457,2804,0
60+,2021-07-28,50.0,44.0,767,3828,0
60+,2021-07-29,104.0,28.0,560,2501,0
60+,2021-07-29,104.0,28.0,1128,3337,0
60+,2021-07-30,137.0,45.0,1196,5857,1
60+,2021-07-30,137.0,45.0,2262,11800,1
60+,2021-07-31,122.0,52.0,1356,5597,1
60+,2021-07-31,122.0,52.0,2438,10186,0
60+,2021-08-01,47.0,36.0,745,2946,0
60+,2021-08-01,47.0,36.0,1529,5507,0
60+,2021-08-02,110.0,43.0,995,2985,0
60+,2021-08-02,110.0,43.0,1717,5658,0
60+,2021-08-03,128.0,44.0,919,3410,0
60+,2021-08-03,128.0,44.0,1907,6910,0
60+,2021-08-04,95.0,31.0,1307,3475,1
60+,2021-08-04,95.0,31.0,2601,6444,0
60+,2021-08-05,132.0,29.0,1268,3979,0
60+,2021-08-05,132.0,29.0,2403,7216,0
60+,2021-08-06,150.0,39.0,2221,4057,1
60+,2021-08-06,150.0,39.0,3970,7211,0
60+,2021-08-07,91.0,40.0,3269,3479,0
60+,2021-08-07,91.0,40.0,5851,6755,0
60+,2021-08-08,31.0,43.0,2570,2246,0
60+,2021-08-08,31.0,43.0,4807,4715,0
60+,2021-08-09,124.0,36.0,1290,1862,0
60+,2021-08-09,124.0,36.0,2171,3411,0
60+,2021-08-10,103.0,41.0,1665,1853,0
60+,2021-08-10,103.0,41.0,2737,3304,0
60+,2021-08-11,163.0,41.0,1798,2073,1
60+,2021-08-11,163.0,41.0,2485,4013,0
60+,2021-08-12,106.0,45.0,1254,2030,0
60+,2021-08-12,106.0,45.0,1754,3817,1
60+,2021-08-13,107.0,45.0,1039,2222,0
60+,2021-08-13,107.0,45.0,1677,4399,0
60+,2021-08-14,90.0,43.0,1236,1986,0
60+,2021-08-14,90.0,43.0,1842,3586,0
60+,2021-08-15,41.0,48.0,715,1361,1
60+,2021-08-15,41.0,48.0,1205,2601,0
60+,2021-08-16,122.0,29.0,1262,1540,0
60+,2021-08-16,122.0,29.0,1642,2840,1
60+,2021-08-17,107.0,34.0,1230,1604,0
60+,2021-08-17,107.0,34.0,1646,2866,0
60+,2021-08-18,101.0,37.0,1287,1222,0
60+,2021-08-18,101.0,37.0,1806,2121,0
60+,2021-08-19,108.0,27.0,1174,1478,0
60+,2021-08-19,108.0,27.0,1806,2574,1
60+,2021-08-20,98.0,28.0,1602,2036,0
60+,2021-08-20,98.0,28.0,2683,3985,0
60+,2021-08-21,74.0,37.0,3834,3409,1
60+,2021-08-21,74.0,37.0,7067,6360,0
60+,2021-08-22,31.0,42.0,2672,1948,0
60+,2021-08-22,31.0,42.0,5337,3560,1
60+,2021-08-23,103.0,27.0,1054,1217,1
60+,2021-08-23,103.0,27.0,1803,1976,0
60+,2021-08-24,135.0,37.0,992,1038,0
60+,2021-08-24,135.0,37.0,1606,1818,0
60+,2021-08-25,148.0,33.0,1111,1318,0
60+,2021-08-25,148.0,33.0,1961,2145,0
60+,2021-08-26,97.0,37.0,1106,1313,0
60+,2021-08-26,97.0,37.0,1933,2186,0
60+,2021-08-27,113.0,31.0,1080,2387,0
60+,2021-08-27,113.0,31.0,2083,4423,0
60+,2021-08-28,91.0,30.0,3408,4296,0
60+,2021-08-28,91.0,30.0,6323,7390,0
60+,2021-08-29,44.0,33.0,2074,2756,0
60+,2021-08-29,44.0,33.0,4341,5128,0
60+,2021-08-30,63.0,18.0,189,351,0
60+,2021-08-30,63.0,18.0,304,611,0
60+,2021-08-31,119.0,30.0,751,1035,0
60+,2021-08-31,119.0,30.0,1247,1828,1
60+,2021-09-01,109.0,30.0,654,1259,0
60+,2021-09-01,109.0,30.0,1234,2170,0
60+,2021-09-02,103.0,33.0,1277,1325,0
60+,2021-09-02,103.0,33.0,2758,2232,1
60+,2021-09-03,116.0,26.0,2350,1301,1
60+,2021-09-03,116.0,26.0,4775,2327,1
60+,2021-09-04,96.0,29.0,2679,1749,0
60+,2021-09-04,96.0,29.0,5372,3240,0
60+,2021-09-05,48.0,29.0,1369,849,0
60+,2021-09-05,48.0,29.0,3027,1705,0
60+,2021-09-06,104.0,27.0,799,855,0
60+,2021-09-06,104.0,27.0,1842,1542,0
60+,2021-09-07,112.0,20.0,1478,1180,1
60+,2021-09-07,112.0,20.0,3157,1884,0
60+,2021-09-08,115.0,29.0,2444,1419,0
60+,2021-09-08,115.0,29.0,4994,2140,0
60+,2021-09-09,96.0,30.0,2711,1376,1
60+,2021-09-09,96.0,30.0,5227,2346,1
60+,2021-09-10,101.0,31.0,2643,1638,1
60+,2021-09-10,101.0,31.0,5371,2841,3
60+,2021-09-11,99.0,22.0,2865,3277,0
60+,2021-09-11,99.0,22.0,6095,5885,1
60+,2021-09-12,42.0,29.0,2276,2617,1
60+,2021-09-12,42.0,29.0,4994,5070,0
60+,2021-09-13,98.0,21.0,1179,1069,0
60+,2021-09-13,98.0,21.0,2219,1838,0
60+,2021-09-14,121.0,27.0,1202,911,0
60+,2021-09-14,121.0,27.0,2098,1600,0
60+,2021-09-15,153.0,31.0,1180,1023,3
60+,2021-09-15,153.0,31.0,2202,1996,2
60+,2021-09-16,128.0,19.0,1714,1597,0
60+,2021-09-16,128.0,19.0,3009,2621,1
60+,2021-09-17,121.0,18.0,1703,1541,0
60+,2021-09-17,121.0,18.0,3226,2409,1
60+,2021-09-18,75.0,29.0,1875,2796,3
60+,2021-09-18,75.0,29.0,3735,5058,0
60+,2021-09-19,58.0,33.0,1110,1480,0
60+,2021-09-19,58.0,33.0,2103,2806,1
60+,2021-09-20,107.0,27.0,788,1064,0
60+,2021-09-20,107.0,27.0,1492,1884,1
60+,2021-09-21,122.0,25.0,777,1380,1
60+,2021-09-21,122.0,25.0,1489,2433,1
60+,2021-09-22,112.0,24.0,937,1198,0
60+,2021-09-22,112.0,24.0,1626,1968,0
60+,2021-09-23,92.0,20.0,944,1176,0
60+,2021-09-23,92.0,20.0,1565,1919,2
60+,2021-09-24,101.0,26.0,888,1484,1
60+,2021-09-24,101.0,26.0,1696,2723,1
60+,2021-09-25,91.0,17.0,1326,3823,0
60+,2021-09-25,91.0,17.0,2475,7007,0
60+,2021-09-26,46.0,21.0,912,1952,1
60+,2021-09-26,46.0,21.0,1832,3932,2
60+,2021-09-27,166.0,23.0,902,1309,0
60+,2021-09-27,166.0,23.0,1695,2601,1
60+,2021-09-28,145.0,25.0,842,1544,1
60+,2021-09-28,145.0,25.0,1502,2977,0
60+,2021-09-29,126.0,28.0,835,2223,0
60+,2021-09-29,126.0,28.0,1447,4401,2
60+,2021-09-30,137.0,23.0,899,2260,2
60+,2021-09-30,137.0,23.0,1538,4288,2
60+,2021-10-01,125.0,30.0,750,1844,2
60+,2021-10-01,125.0,30.0,1363,3611,5
60+,2021-10-02,120.0,25.0,1195,2936,3
60+,2021-10-02,120.0,25.0,2159,5834,4
60+,2021-10-03,49.0,25.0,840,2086,0
60+,2021-10-03,49.0,25.0,1828,4565,1
60+,2021-10-04,157.0,20.0,672,1403,3
60+,2021-10-04,157.0,20.0,1294,2831,4
60+,2021-10-05,155.0,25.0,688,1172,6
60+,2021-10-05,155.0,25.0,1338,2264,3
60+,2021-10-06,152.0,32.0,709,1208,0
60+,2021-10-06,152.0,32.0,1347,2381,0
60+,2021-10-07,105.0,32.0,681,1452,0
60+,2021-10-07,105.0,32.0,1389,2572,2
60+,2021-10-08,84.0,29.0,435,957,2
60+,2021-10-08,84.0,29.0,917,1911,2
60+,2021-10-09,119.0,24.0,760,1840,4
60+,2021-10-09,119.0,24.0,1612,3774,6
60+,2021-10-10,36.0,20.0,501,1095,3
60+,2021-10-10,36.0,20.0,1036,2372,4
60+,2021-10-11,134.0,22.0,599,760,2
60+,2021-10-11,134.0,22.0,1213,1573,0
60+,2021-10-12,127.0,17.0,803,982,1
60+,2021-10-12,127.0,17.0,1582,1686,9
60+,2021-10-13,136.0,23.0,868,963,1
60+,2021-10-13,136.0,23.0,1613,1737,2
60+,2021-10-14,130.0,19.0,783,1107,3
60+,2021-10-14,130.0,19.0,1298,2081,3
60+,2021-10-15,122.0,27.0,784,1000,37
60+,2021-10-15,122.0,27.0,1402,1933,1974
60+,2021-10-16,111.0,37.0,969,1239,61
60+,2021-10-16,111.0,37.0,1968,2302,2767
60+,2021-10-17,44.0,29.0,553,888,37
60+,2021-10-17,44.0,29.0,1357,1812,1368
60+,2021-10-18,181.0,29.0,613,836,45
60+,2021-10-18,181.0,29.0,1101,1605,2677
60+,2021-10-19,176.0,24.0,600,798,53
60+,2021-10-19,176.0,24.0,950,1488,2593
60+,2021-10-20,109.0,21.0,524,798,52
60+,2021-10-20,109.0,21.0,1067,1518,2631
60+,2021-10-21,137.0,20.0,607,901,40
60+,2021-10-21,137.0,20.0,1147,1510,2199
60+,2021-10-22,132.0,33.0,538,898,26
60+,2021-10-22,132.0,33.0,1104,1572,1712
60+,2021-10-23,115.0,25.0,614,1206,27
60+,2021-10-23,115.0,25.0,1224,2128,1037
60+,2021-10-24,70.0,23.0,423,788,17
60+,2021-10-24,70.0,23.0,905,1657,168
60+,2021-10-25,210.0,25.0,369,626,23
60+,2021-10-25,210.0,25.0,795,1305,938
60+,2021-10-26,162.0,30.0,332,692,27
60+,2021-10-26,162.0,30.0,778,1283,819
60+,2021-10-27,159.0,20.0,392,644,105
60+,2021-10-27,159.0,20.0,799,1295,710
60+,2021-10-28,193.0,20.0,496,789,2493
60+,2021-10-28,193.0,20.0,918,1368,1939
60+,2021-10-29,170.0,22.0,493,757,4655
60+,2021-10-29,170.0,22.0,976,1242,2489
60+,2021-10-30,143.0,28.0,528,849,8401
60+,2021-10-30,143.0,28.0,992,1613,1854
60+,2021-10-31,86.0,27.0,326,546,5785
60+,2021-10-31,86.0,27.0,639,1114,2022
60+,2021-11-01,104.0,26.0,203,179,2700
60+,2021-11-01,104.0,26.0,385,348,780
60+,2021-11-02,188.0,25.0,247,302,3051
60+,2021-11-02,188.0,25.0,529,587,1012
60+,2021-11-03,205.0,27.0,385,500,2974
60+,2021-11-03,205.0,27.0,677,942,1499
60+,2021-11-04,235.0,34.0,423,620,2741
60+,2021-11-04,235.0,34.0,763,1293,1641
60+,2021-11-05,211.0,31.0,454,669,2705
60+,2021-11-05,211.0,31.0,843,1215,1297
